StockNumber,Make,Model,Badge,RegoNum,VIN,Price,Year,Odometer,Body,Color,EngineSize,GearType,FuelType,StandardFeatures,OptionalFeatures,AdvDescription,YardCode,Series,NVIC,SpecialPrice,IsDemo,IsSpecial,IsPrestiged,StockType,IsUsed,RegoExpiry,VideoLink,Drive,DoorNum,Cylinders,RedbookCode,IsMiles,ShortDescription,InteriorColour,RegoState,BuildDate,ComplianceDate,GCM,GVM,Tare,SleepingCapacity,Toilet,Shower,AirConditioning,Fridge,Stereo,IsDAP,StockStatus,EngineNumber,GearCount,EnginePower,PowerkW,Powerhp,EngineMake,GPS,SerialNumber,WheelSize,TowBallWeight,Warranty,Wheels,AxleConfiguration,Seats
101197,Toyota,Crown,3.0 Royal Saloon Anniversary Edition,,6ZZ9GRS2021001547,,2009,101490,Sedan,Silver,3000,Auto,Petrol,"Power Window,Power Steering,Air Condition,ABS Brakes,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,GRS202,,,False,False,False,A,True,,,2WD,4,6,,False,GRS202-1001547,Beige,QLD,04/09,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101198,Nissan,LEAF,E+X,,6ZZK0000ZE1059535,,2019,85119,Hatchback,Red,0,Auto,Electric,"Power Window,Power Steering,Air Condition,ABS Brakes,Push start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,ZE1,,,False,False,False,A,True,,,2WD,5,,,False,ZE1-059535,Black,QLD,07/19,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101199,Toyota,Crown,Royal Saloon,,6ZZ9GRS2021002300,,2009,100523,Sedan,Pearl White,3000,Auto,Petrol,"Power Window,Power Steering,Air Condition,ABS Brakes,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,2009,,,False,False,False,A,True,,,2WD,4,6,,False,GRS202-1002300,Beige,QLD,06/09,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101200,Nissan,LEAF,E+X,,,,2019,50935,Hatchback,Blue,,Auto,Electric,"Power Window,Power Steerig,Air COndition,Power Mirror,PushStart,Reverse Camera",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,ZE1,,,False,False,False,A,True,,,2WD,5,0,,False,ZE1-064507,Gray,QLD,09/19,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101201,Nissan,LEAF,E+X,,,,2019,46345,Hatchback,Red,,Auto,Electric,"Power Window,Power Steering,Air COndition,ABS Brakes,Push Start,Power Mirror",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,ZE1,,,False,False,False,A,True,,,2WD,5,,,False,ZE1-066482,Gray,VIC,11/19,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101202,Nissan,LEAF,E+X,,,,2019,90691,Hatchback,Pearl White,,Auto,Electric,"Power Window,Power Steering,Air Condition,Push Start,Alloy Wheels",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,ZE1,,,False,False,False,A,True,,,2WD,5,,,False,ZE1-054781,Black,VIC,02/19,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101203,Lexus,LS,LS460,,,,2011,105300,Sedan,Pearl White,4600,Auto,Petrol,"Power Window,Power Steering,Air Condition,Reverse Camera,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,USF45,,,False,False,False,A,True,,,4WD,4,8,,False,USF45-5011011,Beige,QLD,04/11,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101204,Lexus,LS,LS600H I PACKAGE,,6ZZ70UVF455002871,,2007,101556,Sedan,Silver,5000,Auto,Hybrid,"Power Window,Power Steering,Air Conditon,ABS Brakes,Reverse Camera,Cruise Control,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,UVF45,,,False,False,False,A,True,,,4WD,4,8,,False,UVF45-5002871,Beige,QLD,09/07,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101205,Toyota,Crown,3.0 Royal Saloon Anniversary Edition,,,,2011,100800,Sedan,Black,3000,Auto,Petrol,"Power Window,Power Steering,Air condition,ABS Brakes,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,GRS202,,,False,False,False,A,True,,,2WD,4,6,,False,GRS202-1009777,Beige,VIC,11/11,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101206,Toyota,Crown,Athlete,,,,2007,81659,Sedan,Pearl White,3500,Auto,Petrol,"Power Window,Power Steering,Air Condition,ABS Brakes,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,GRS184,,,False,False,False,A,True,,,2WD,4,6,,False,GRS184-0018436,Gray,QLD,05/07,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101207,Toyota,Alphard,240S,,,,2013,112812,Van,Pearl White,2400,Auto,Petrol,"Power Window,Power Steering,Air Condition,Alloy Wheels,Reverse Camera,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,ANH20,,,False,False,False,A,True,,,2Wd,5,,,False,ANH20-8268064,Gray,QLD,02/13,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,7
101209,Toyota,Prius,,,,,2012,21123,Hatchback,Silver,1800,Auto,Hybrid,"Power Window,Power Steering,Air Condition,Alloy Wheels,Push Start,Reverse Camera,ABS Rrakes",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,ZVW30,,,False,False,False,A,True,,,2WD,5,4,,False,ZVW30-5487906,Gray,QLD,07/12,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101210,Toyota,Estima,X,,,,2012,110830,Van,Black,2400,Auto,Hybrid,"Power Window,Power Steering,Air Condition,Reverse Camera,Push Start,Cruise Control,Power Mirror",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,AHR20,,,False,False,False,A,True,,,4WD,5,4,,False,AHR20-7062917,Beige,QLD,03/12,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,8
101211,Toyota,Crown,STANDARD PACKAGE PAGE,,,,2009,77293,Sedan,Pearl White,3500,Auto,Hybrid,"Power window,Power Steering,Air Condition,ABS Brakes,Fog Lights,Reverse Camera,Push Start,Power Mirror",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,GWS204,,,False,False,False,A,True,,,2WD,4,6,,False,GWS204-0014490,Gray,QLD,11/09,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101212,Toyota,Crown,Standard Package,,,,2008,99983,Sedan,Silver,3500,Auto,hybrid,"Power Windo,Power Steering,Alloy Wheels,Leather Seats,Power Mirror,Reverse Camera,Push Start,Cruise Control,Air Condition,ABS Brakes",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,GWS204,,,False,False,False,A,True,,,2WD,4,6,,False,GWS204-0006926,Gray,QLD,09/08,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101213,Toyota,Crown,L PACKAGE,,,,2011,117512,Sedan,Blue,3500,Auto,Hybrid,"Power Window,power Steering,Air Condition,Power Mirror,Revere Camera,Cruise Control,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,GWS204,,,False,False,False,A,True,,,2WD,4,6,,False,GWS204-0021809,Gray,VIC,02/11,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101214,Toyota,Crown,ROYAL SALOON,,,,2012,65073,Sedan,Silver,3000,Auto,Petrol,"Power WIndow,Power Steering,Air Condition,Power Mirror,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,GRS202,,,False,False,False,A,True,,,2WD,4,6,,False,GRS202-1011136,Gray,QLD,03/12,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
